id;entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento
367;Entorno Once;Plan Once: Etapa V;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El proyecto propuso una serie de intervenciones en las esquinas y veredas que permiten la apropiación del espacio público por parte de los peatones y el ordenamiento en el uso de las dársenas para estacionamiento, carga y descarga e higiene urbana. A su vez se trabajó en el mejoramiento del paisaje: se soterró el cableado aéreo, se redujo al mí?nimo la cantidad de postes, y se intensificó el arbolado y la iluminación peatonal. En las calles internas se generaron bulbos de vereda cercanos a las esquinas y se construyeron vados dobles de hormigón peinado. Se incorporaron contenedores semi soterrados y se pintó la calzada en la ampliación generada por los bulbos. En las aceras intervenidas se colocaron mosaicos graní?ticos de color gris claro, y a su vez se construyeron cazoletas y se plantaron árboles nuevos.;68513864;3;Balvanera;AZCUENAGA y PERON, JUAN DOMINGO, TTE. GENERAL;-34,607251;-58,400036;11/1/2017;8/1/2018;12;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_etapa5render_foto1.jpg;;;;Da Fré Obras Civiles S.A;2017;Licitación Pública;1249/SIGAF/2017;30711388768;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-16925415-DGORU.pdf;15.655.454/DGRU/2017;;
368;Entorno Once;Eje Perón: Puesta en valor de fachadas - Etapa II;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;En el marco del Plan para la puesta en valor del área ambiental Once, se buscó recuperar las fachadas con valor patrimonial situadas sobre el eje de la J.D. Perón. Se llevó a cabo la puesta en valor e iluminación de las mismas con este fin.;9753160;3;Balvanera;MITRE, BARTOLOME y PASTEUR;-34,608806;-58,399762;12/1/2017;2/4/2018;15;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_fachadasetapa2_foto1.jpg;;;;Cahem S.A;2017;Licitación Pública;1275/SIGAF/2017;30708075910;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-19868436-DGRU.pdf;17.002.720/DGRU/2017;;
369;Entorno Once;Eje Corrientes: Puesta en valor de fachadas - Etapa III;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;En el marco del Plan para la puesta en valor del área ambiental Once, se recuperaron 3 fachadas con valor patrimonial situadas sobre la Avenida Corrientes (alturas 2409, 2548 y 2805);7642225;3;Balvanera;CASTELLI y CORRIENTES AV.;-34,604616;-58,404637;1/1/2018;1/6/2018;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_fachadasetapa3_foto1.jpg;;;;Hit Construcciones S.A;2018;Licitación Pública;1524/SIGAF/2017;30709605158;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-28083178-DGRU.pdf;21856192/DGRU/2017;;
370;Entorno Facultades;Facultad de Odontologí?a: Renovación del entorno;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Se llevó a cabo la puesta en valor del espacio publico frente a la Facultad de Odontologí?a, sobre calle M.T de Alvear. Se instaló una reja metálica, cuyo objetivo es proteger al edificio de la degradación, y mejorar las cualidades ambientales del área a través de la incorporación de canteros, arbolado y vegetación, la reja también incorporó iluminación, reforzando la seguridad del área.;1674205;2;Recoleta;;-34,59719;-58,397849;11/1/2017;12/1/2017;0;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_renderrenovacionfacultadodontologia_foto1.jpg;;;;Cahem S.A;2017;;;30708075910;;;;;;https://www.buenosaires.gob.ar/baobras/entorno-facultades;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-19910278-DGRU.pdf;;;
371;Corredor Verde Del Oeste;Corredor Verde del Oeste: Puesta en valor de puentes sobre ferrocarril Sarmiento;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Se llevó a cabo la puesta en valor de los puentes peatonales y vehiculares sobre el corredor del tren Sarmiento. Se realizó el cambio de los solados del sector circulación y ejecución de vados, el reemplazo de la reja de cierre lateral sobre el espacio de las ví?as, por una que permita mayor visibilidad, la ejecución de una pérgola con muro verde, la incorporación de luminarias solares peatonales a lo largo ambas márgenes del puente y la demarcación de los carriles.;8880944;6;Caballito;;-34,61353;-58,430113;7/1/2016;11/1/2016;0;100;https://cdn2.buenosaires.gob.ar/desarrollourbano/observatorio-de-obras/mayep_renovacionfacultadodontologia.jpg;;;;Vivero Cuculo S.R.L;2016;;;30650273652;;;;;;https://www.buenosaires.gob.ar/baobras/corredor-verde-del-oeste;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-11866144-DGRU.pdf;;;
372;Entorno Once;Once: Paseo Comercial;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El objetivo de la obra fue acondicionar un predio cubierto para que pueda albergar, de una manera más segura, higiénica y confortable, la actividad comercial de los manteros de Once. Se acondicionaron todos los espacios mediante la ejecución de revoques, revestimientos y pintura en todas las paredes, tabiques, columnas y cielorrasos, pintando también todo el solado con pintura de alto tránsito. También se aplicó pintura en los cielorrasos y estructuras metálicas. Se completó un sector de cubierta metálica faltante y se revisaron y repararon todas las aislaciones, desagí?es pluviales, instalaciones sanitarias, contra incendios y eléctricas.;40900000;3;Balvanera;LA RIOJA y YRIGOYEN, HIPOLITO;-34,611059;-58,408549;1/1/2017;7/1/2017;0;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_paseocomercial_foto1.jpg;;;;Industrias Mas S.R.L / Evessa;2017;;;;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;;;;
373;Entorno Barracas;Iglesia Santa Felicitas: Puesta en valor;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;La obra comprendió la impermeabilización de la envolvente del edificio, la consolidación y reposición de revoques, la conservación y reemplazo de instalación eléctrica integral del edificio.;2093726;4;Barracas;Isabel La Catolica 520;-34,637223;-58,373243;9/1/2016;28/4/2017;15;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_ejebarracasiglesiasanfelicitas_foto1.jpeg;;;;DI PIETRO PAOLO RUBENS ERNESTO;2016;;;20044899532;;;;;;https://www.buenosaires.gob.ar/baobras/entorno-barracas;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-13609481-DGRU.pdf;;;
374;Eje Cí?vico;Eje Cí?vico: Iluminación Fachadas Emblemáticas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;En el marco de la puesta en valor del eje cí?vico, esta obra comprendió la iluminación de las fachadas con valor patrimonial sobre el eje de la Av. de Mayo en toda su extensión.;2423202;1;Montserrat;;-34,608819;-58,3786;11/1/2016;3/1/2017;12;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_iluminacionfachadasejecivico_foto1.jpeg;;;;Da Fré Obras Civiles S.A;2016;;;30711388768;;;;;;https://www.buenosaires.gob.ar/baobras/eje-civico;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-17167486-DGORU.pdf;;;
375;Plazas y Parques de Comuna 2;Plaza Juan XXIII: Puesta en valor;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Se llevó a cabo la implementación de nuevos puestos que permiten un recorrido abierto al parque, mejoramiento de senderos y veredas, y renovación del equipamiento urbano: bancos y cestos, renovación de la iluminación, e incorporación de nuevos árboles, arbustos y césped.;7700002;2;Recoleta;;-34,587835;-58,391819;1/6/2016;15/8/2016;2;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_recoleta_plazajuanxxiii_foto1.jpg;;;;Altote S.A;2016;;;30707431896;;;;;;https://www.buenosaires.gob.ar/baobras/plazas-y-parques-de-comuna-2;;;;
376;Entorno Microcentro;Centro Comercial A Cielo Abierto Lavalle (E/ Carlos Pellegrini Y Florida);Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;La obra se enmarcó dentro del plan microcentro, proponiendo la puesta en valor y ordenamiento con el objetivo de incentivar el uso, goce y tránsito seguro del espacio urbano. Se propuso la renovación de veredas en todo el sector a intervenir, renovación de la iluminación e incorporación de nuevo equipamiento urbano.;22604818;1;San Nicolás;;-34,60238;-58,378193;8/1/2017;16/3/2018;14;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_rendermicrocentroejecomerciallavalle_foto1.jpg;;;;Bosquimano S.A;2017;;;30711470022;;;SI;;;https://www.buenosaires.gob.ar/baobras/microcentro;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-15325621-DGRU.pdf;;;
377;Entorno Once;Ejes comerciales Castelli y V. Gómez: Nivelación;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Obra en el marco del Plan integral para el área de Once. Tanto en Castelli como en Valentí?n Gómez se propuso la nivelación de la acera y la calzada, se intensificó el arbolado y la iluminación peatonal para incentivar el uso, goce y tránsito seguro del espacio urbano resaltando el carácter patrimonial y cultural de la zona. La propuesta buscó poner en valor este sector de la ciudad, beneficiando tanto a los residentes como a las personas que desarrollan su actividad cotidiana, comercial, cultural y comunitaria, generándose para ellas un lugar más amigable y atractivo.;32309801;3;Balvanera;CASTELLI y GOMEZ, VALENTIN;-34,605583;-58,404612;10/1/2017;3/1/2018;12;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_nivelacionastellivgomez.jpeg;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_nivelacioncastellirender_foto1.jpg;;;Miavasa S.A;2017;Licitación Pública;1174/SIGAF/2017;30677303863;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-17025444-DGORU.pdf;11.686.671/DGRU/2017;;
378;Entorno Once;Estación Once de Septiembre: Puesta en valor de fachada;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El objetivo de la restauración fue devolver su estado original al sector intervenido, correspondiente al acceso situado sobre la fachada en la Av. Pueyrredón, incluyendo para ello la variedad de ornamentaciones, molduras, aberturas y pilastras, como así? también la superficie muraria y todo aquel elemento arquitectónico de valor patrimonial que estaba afectado y/o a restaurar, recuperando su forma, textura, color y diseño. Esto incluyó la remoción de reparaciones anteriores o la realización de duplicaciones de piezas irrecuperables o faltantes del original.;3328004;3;Balvanera;MITRE, BARTOLOME y PUEYRREDON AV.;-34,608374;-58,406809;10/1/2017;1/1/2018;12;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_planonce_fachadaestacionrender_foto1.jpg;;;;Hit Construcciones S.A;2017;Licitación Privada;38/SIGAF/2017;30709605158;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-once;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-17359983-DGRU.pdf;11.867.567/DGRU/2017;;
379;Plan Tribunales;Templo Libertad y Museo (Conjunto Cira): Puesta en valor de fachada;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Dentro del plan que comprende el área ambiental Tribunales, el objetivo de la restauración fue devolver al estado original las fachadas del conjunto de tres edificios correspondientes a la congregación israelita de la República Argentina, incluyendo para ello la variedad de ornamentaciones, herrerí?a artí?stica, molduras, aberturas y pilastras, como así? también la superficie muraria y todo aquel elemento arquitectónico de valor patrimonial que estuviese afectado, recuperando su forma, textura, color y diseño.;4309955;1;San Nicolás;;-34,599598;-58,383608;5/1/2017;15/11/2017;10;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_tribunales_fachadatemplolibertadymuseo_foto1.jpg;;;;Cahem S.A;2016;;;30708075910;;;SI;;;https://www.buenosaires.gob.ar/baobras/plan-tribunales;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2017-04174831-DGRU.pdf;;;
380;Entorno Microcentro;Edificio Ateliers: Puesta en valor de fachada;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;En el marco de la recuperación de fachadas del plan integral Microcentro, los trabajos que se realizaron en este edificio catalogado, estuveron orientados a preservar las caracterí?sticas y valores que su arquitectura y el paisaje que tení?a en las primeras décadas del siglo pasado. La puesta en valor de las fachadas, en ambas calles, comprendió el retiro de todos los elementos no originales de la fachada, la recuperación de las terminaciones y la reposición de los elementos originales perdidos, conservando la transparencia y la opacidad, las texturas, los planos rectos y curvos, la composición de los planos, y la alta calidad espacial de terrazas, patios y planta baja.;3730049;1;Retiro;Paraguay y Suipacha;-34,597857;-58,379711;4/1/2017;17/8/2017;7;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_microcentrofachadaateliers_foto1.jpeg;;;;Cahem S.A;2016;;;30708075910;;;SI;;;https://www.buenosaires.gob.ar/baobras/microcentro;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-21338272-DGRU.pdf;;;
381;Eje Cí?vico;Avenida de Mayo: Puesta en valor de fachadas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;En el marco de la puesta en valor del eje cí?vico, esta obra comprendió la recuperación de fachadas de valor patrimonial. Se propuso la reparación de superficies de terminación, carpinterí?as principales, el ordenamiento general y la iluminación artí?stica de fachadas como complemento del plan sobre el eje de la Av. de Mayo en toda su extensión.;28566907;1;Montserrat;;-34,609008;-58,381028;3/1/2017;30/11/2018;22;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_ejecivicofachadasavdemayo_foto1.jpg;;;;Cunumi S.A;2016;;;30615748036;;;;;;https://www.buenosaires.gob.ar/baobras/eje-civico;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-20329746-DGRU.pdf;;;
382;Entorno Balvanera;Av. Entre Rí?os: Puesta en valor de fachadas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Obra realizada en el marco de la puesta en valor del Ccca Entre Rí?os/Callao. Contempló la recuperación e iluminación de fachadas con valor patrimonial.;17843919;3;Balvanera;;-34,617802;-58,391638;12/1/2016;1/11/2017;22;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_entornobalvanerafachadasentrerios_foto1.jpeg;;;;Hit Construcciones S.A;2016;;;30709605158;;;SI;;;https://www.buenosaires.gob.ar/baobras/entorno-balvanera;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-19344149-DGRU.pdf;;;
383;Entorno Microcentro;Calle Suipacha: Puesta en valor de fachadas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Obra realizada en el marco del Plan Integral Microcentro. Se realizó la conservación e iluminación de las fachadas con valor patrimonial sobre la calle Suipacha.;11165536;1;Retiro;;-34,599537;-58,377512;11/1/2016;31/7/2017;18;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_microcentrofachadasuipacha_foto1.jpg;;;;Hit Construcciones S.A;2016;;;30709605158;;;SI;;;https://www.buenosaires.gob.ar/baobras/microcentro;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-19139505-DGRU.pdf;;;
384;Entorno La Boca;Paseo Caminito: Puesta en valor de fachadas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Obra realizada en el marco de la puesta en valor del entorno urbano La Boca. El objetivo de la restauración fue devolver el estado original las fachadas, incluyendo para ello la variedad de ornamentaciones, herrerí?a artí?stica, molduras y pilastras, como así? también la superficie muraria y todo aquel elemento arquitectónico de valor patrimonial que estuviese afectado, recuperando su forma, textura, color y diseño. Esto incluyó la remoción de reparaciones anteriores o la realización de duplicaciones de piezas irrecuperables o faltantes del original.;8984141;4;La Boca;;-34,639143;-58,3617;5/1/2017;20/11/2017;10;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_entornolaboca_fachadascaminito_foto1.jpeg;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_entornolaboca_fachadascaminito_foto2.jpg;;;Hit Construcciones S.A;2016;;;30709605158;;;;;;https://www.buenosaires.gob.ar/baobras/entorno-la-boca;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-24321381-DGRU.pdf;;;
385;Obras en escuelas de Comuna 1;Escuela Presidente Roca: Puesta en valor de la fachadas;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;Como parte del plan de puesta en valor del área ámbiental Tribunales, se propusieron tareas de conservación en las fachadas del edificio Escuela Presidente Roca.;4685028;1;San Nicolás;;-34,601712;-58,383449;9/1/2016;5/5/2017;16;100;https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_tribunalesfachadaescuelaroca_foto1.jpg;;;;Hit Construcciones S.A;2016;;;30709605158;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-1;https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-13472837-DGRU.pdf;;;
